path,ext,loc,commits,churn,decisions,issues,issue_detail,owner,owner_pct,authors,origin,risk
backend/services/forms-service/src/main/java/com/hirepath/forms/security/jwt/ServiceJwtProvider.java,java,53,1,52,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/identity-service/src/main/java/com/fawnix/identity/access/dto/AccessRequestDtos.java,java,72,3,71,0,0,,Chaitanya2872,100,1,authored,0.7
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/RoleController.java,java,74,3,97,0,0,,Chaitanya2872,100,1,authored,0.7
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/dto/FawnixOtpDtos.java,java,77,2,76,0,0,,Chaitanya2872,100,1,authored,0.7
backend/services/integration-service/src/main/java/com/hirepath/integration/config/CalendarOAuthProperties.java,java,67,1,66,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/controller/ProductController.java,java,71,2,72,0,0,,Chaitanya2872,100,1,authored,0.7
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/dto/TransactionDtos.java,java,75,3,74,0,0,,Chaitanya2872,100,1,authored,0.7
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationDeadLetter.java,java,75,1,74,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/TemplateRenderer.java,java,50,1,49,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/project-service/src/main/java/com/fawnix/project/meetings/controller/ProjectMeetingController.java,java,75,1,74,0,0,,Vaishnavi Nerella,100,1,authored,0.7
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/PublishPostingResponse.java,java,69,1,68,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/UserLookupResponse.java,java,69,1,68,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/config/S3Config.java,java,47,1,46,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/InternalIntakeRequest.java,java,77,1,76,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/InterviewRoundConfig.java,java,75,1,74,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/security/jwt/ServiceJwtProvider.java,java,53,1,52,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.7
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/entity/SalesOrderApprovalEntity.java,java,73,1,72,0,0,,Chaitanya2872,100,1,authored,0.7
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/dto/SalesReturnDtos.java,java,72,1,71,0,0,,Chaitanya2872,100,1,authored,0.7
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/entity/SalesCreditNoteEntity.java,java,71,1,70,0,0,,Chaitanya2872,100,1,authored,0.7
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskAssignmentEntity.java,java,73,1,72,0,0,,Chaitanya2872,100,1,copied:hirepath,0.7
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskSpaceEntity.java,java,77,1,76,0,0,,Chaitanya2872,100,1,copied:hirepath,0.7
backend/src/main/java/com/fawnix/verse/leads/entity/LeadTagEntity.java,java,72,1,71,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.7
backend/src/main/java/com/fawnix/verse/remarks/service/LeadRemarkService.java,java,68,1,67,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.7
src/components/ui/card.tsx,tsx,77,1,76,0,0,,Chaitanya2872,100,1,generated:shadcn,0.7
src/modules/auth/hooks.ts,ts,61,3,64,1,0,,Chaitanya2872,100,1,authored,0.7
src/modules/org/organization/OrganizationRolesPage.tsx,tsx,64,1,63,1,0,,Ravi-Shankar-ACS,100,1,authored,0.7
src/modules/org/setup/SetupOverviewPage.tsx,tsx,69,1,68,1,0,,Ravi-Shankar-ACS,100,1,authored,0.7
src/modules/purchases/p2p/components/P2PCard.tsx,tsx,29,2,32,5,0,,Chaitanya2872,100,1,authored,0.7
src/modules/purchases/p2p/components/P2PTable.tsx,tsx,66,2,73,0,0,,Chaitanya2872,100,1,authored,0.7
src/modules/sales/orders/approvals-page.tsx,tsx,8,1,7,0,1,use_client=1,Chaitanya2872,100,1,authored,0.7
src/modules/sales/orders/delivery-page.tsx,tsx,8,1,7,0,1,use_client=1,Chaitanya2872,100,1,authored,0.7
src/modules/sales/orders/invoices-page.tsx,tsx,8,1,7,0,1,use_client=1,Chaitanya2872,100,1,authored,0.7
src/modules/sales/orders/reports-page.tsx,tsx,8,1,7,0,1,use_client=1,Chaitanya2872,100,1,authored,0.7
src/modules/sales/orders/returns-page.tsx,tsx,8,1,7,0,1,use_client=1,Chaitanya2872,100,1,authored,0.7
vite.config.ts,ts,53,4,66,2,0,,Chaitanya2872,100,1,authored,0.7
backend/services/analytics-service/src/main/java/com/hirepath/analytics/security/filter/InternalServiceAuthFilter.java,java,46,1,45,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/approval-service/src/main/java/com/hirepath/approval/controller/InternalApprovalController.java,java,50,2,107,1,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalPriority.java,java,34,1,33,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalRequestStatus.java,java,37,1,36,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/approval-service/src/main/java/com/hirepath/approval/dto/ApprovalFlowUpdateRequest.java,java,65,2,64,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/approval-service/src/main/java/com/hirepath/approval/dto/InternalApprovalActionRequest.java,java,65,1,64,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/approval-service/src/main/java/com/hirepath/approval/security/filter/InternalServiceAuthFilter.java,java,46,1,45,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/crm-service/src/main/java/com/fawnix/crm/contact/service/ContactRecordingStorageService.java,java,50,1,49,2,0,,Chaitanya2872,100,1,authored,0.6
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/dto/ContactDtos.java,java,61,1,60,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/specification/ContactSpecifications.java,java,33,1,32,4,0,,Chaitanya2872,100,1,authored,0.6
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/repository/LeadRepository.java,java,58,3,57,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/service/LeadStatusHistoryService.java,java,63,2,64,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/crm-service/src/main/resources/db/migration/V16__extend_lead_schedules_for_reminders.sql,sql,10,1,9,7,0,,Chaitanya2872,100,1,authored,0.6
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFormFavorite.java,java,57,1,56,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/forms-service/src/main/java/com/hirepath/forms/security/filter/InternalServiceAuthFilter.java,java,46,1,45,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/AuthController.java,java,63,7,74,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/InternalAdminAuthController.java,java,54,3,59,1,0,,Chaitanya2872,100,1,authored,0.6
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/PermissionController.java,java,56,3,71,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/dto/AuthDtos.java,java,64,4,65,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/identity-service/src/main/resources/db/migration/V1__create_identity_schema.sql,sql,31,1,30,4,0,,Chaitanya2872,100,1,authored,0.6
backend/services/integration-service/src/main/java/com/hirepath/integration/domain/CalendarOAuthState.java,java,65,1,64,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/integration-service/src/main/java/com/hirepath/integration/domain/CalendarProvider.java,java,30,1,29,4,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/integration-service/src/main/java/com/hirepath/integration/security/filter/InternalServiceAuthFilter.java,java,46,1,45,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/dto/InventoryOverviewDtos.java,java,63,1,62,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/inventory-service/src/main/java/com/fawnix/inventory/security/filter/InternalServiceAuthFilter.java,java,46,1,45,2,0,,Chaitanya2872,100,1,authored,0.6
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/controller/StockTransactionController.java,java,59,2,58,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/inventory-service/src/main/java/com/fawnix/inventory/warehouses/controller/WarehouseController.java,java,65,1,64,0,0,,Vaishnavi Nerella,100,1,authored,0.6
backend/services/inventory-service/src/main/java/com/fawnix/inventory/warehouses/specification/WarehouseSpecifications.java,java,38,1,37,3,0,,Vaishnavi Nerella,100,1,authored,0.6
backend/services/inventory-service/src/main/resources/db/migration/V6__create_warehouses.sql,sql,26,1,25,5,0,,Vaishnavi Nerella,100,1,authored,0.6
backend/services/notifications-service/src/main/java/com/hirepath/notifications/security/filter/InternalServiceAuthFilter.java,java,46,1,45,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/WebPushNotificationSender.java,java,48,1,47,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/org-service/src/main/java/com/hirepath/org/controller/DepartmentController.java,java,46,1,45,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/org-service/src/main/java/com/hirepath/org/domain/Department.java,java,57,1,56,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/org-service/src/main/java/com/hirepath/org/domain/RoleMapping.java,java,66,1,65,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/org-service/src/main/java/com/hirepath/org/domain/Team.java,java,57,1,56,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/org-service/src/main/java/com/hirepath/org/security/filter/InternalServiceAuthFilter.java,java,46,1,45,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/ApprovalWorkflow.java,java,57,1,56,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/project-service/src/main/java/com/fawnix/project/projects/controller/ProjectController.java,java,61,2,60,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/project-service/src/main/resources/db/migration/V5__create_project_meetings.sql,sql,36,1,35,4,0,,Vaishnavi Nerella,100,1,authored,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/InternalApprovalActionRequest.java,java,65,1,64,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/CandidateStatus.java,java,42,1,41,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/IntakeStatus.java,java,34,1,33,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/InterviewPanel.java,java,59,1,58,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/InterviewType.java,java,35,1,34,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/JobStatus.java,java,34,1,33,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/OfferStatus.java,java,37,1,36,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/PostingStatus.java,java,35,1,34,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/RequestStatus.java,java,34,1,33,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/CandidateApplicationCreateRequest.java,java,65,1,64,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/PipelineConfigRequest.java,java,64,1,63,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/security/filter/InternalServiceAuthFilter.java,java,46,1,45,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.6
backend/services/sales-service/src/main/java/com/fawnix/sales/invoices/dto/SalesInvoiceDtos.java,java,59,1,58,0,0,,Chaitanya2872,100,1,authored,0.6
backend/services/sales-service/src/main/java/com/fawnix/sales/quotes/specification/QuoteSpecifications.java,java,37,1,36,3,0,,Chaitanya2872,100,1,authored,0.6
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskAttachmentEntity.java,java,63,1,62,0,0,,Chaitanya2872,100,1,copied:hirepath,0.6
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskChecklistItemEntity.java,java,58,1,57,0,0,,Chaitanya2872,100,1,copied:hirepath,0.6
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskTimeLogEntity.java,java,64,1,63,0,0,,Chaitanya2872,100,1,copied:hirepath,0.6
src/components/ui/button.tsx,tsx,58,1,57,0,0,,Chaitanya2872,100,1,generated:shadcn,0.6
src/modules/approvals/ApprovalsInboxPage.tsx,tsx,12,2,417,0,0,,Ravi-Shankar-ACS,100,1,authored,0.6
src/modules/auth/api.ts,ts,49,3,50,1,0,,Chaitanya2872,100,1,authored,0.6
src/modules/integrations/ApprovalWorkflowsPage.tsx,tsx,6,2,413,0,0,,Ravi-Shankar-ACS,100,1,authored,0.6
src/modules/org/setup/SetupWorkflowsPage.tsx,tsx,55,1,54,1,0,,Ravi-Shankar-ACS,100,1,authored,0.6
src/modules/visitor management/components/common/Button.tsx,tsx,42,1,41,2,0,,Vaishnavi Nerella,100,1,copied:vms,0.6
src/modules/visitor management/pages/FaceCapture/FaceCapture.tsx,tsx,47,2,66,1,0,,Vaishnavi Nerella,100,1,copied:vms,0.6
src/modules/visitor management/types.ts,ts,62,1,61,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.6
backend/services/analytics-service/src/main/java/com/hirepath/analytics/security/config/SecurityConfig.java,java,54,1,53,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/approval-service/src/main/java/com/hirepath/approval/client/dto/RecruitmentApprovalStatusRequest.java,java,50,1,49,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/approval-service/src/main/java/com/hirepath/approval/security/config/SecurityConfig.java,java,54,1,53,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/dto/AccountDtos.java,java,51,1,50,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/controller/LeadScheduleController.java,java,55,1,54,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/crm-service/src/main/java/com/fawnix/crm/security/jwt/JwtProperties.java,java,54,2,53,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/crm-service/src/main/resources/db/migration/V7__create_lead_whatsapp_questionnaires.sql,sql,24,1,23,3,0,,Chaitanya2872,100,1,authored,0.5
backend/services/forms-service/src/main/java/com/hirepath/forms/controller/InternalFormSubmissionsController.java,java,41,1,40,2,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/forms-service/src/main/java/com/hirepath/forms/dto/CollectionCreateRequest.java,java,56,1,55,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/forms-service/src/main/java/com/hirepath/forms/security/config/SecurityConfig.java,java,54,2,55,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/dto/RoleDtos.java,java,50,1,49,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/repository/PermissionRepository.java,java,50,1,49,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/identity-service/src/main/java/com/fawnix/identity/users/mapper/UserMapper.java,java,54,5,57,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/identity-service/src/main/resources/db/migration/V11__add_feature_level_permissions.sql,sql,51,1,50,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/integration-service/src/main/java/com/hirepath/integration/controller/CalendarEventController.java,java,55,1,54,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/CalendarConnectionResponse.java,java,56,1,55,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/integration-service/src/main/java/com/hirepath/integration/security/config/SecurityConfig.java,java,55,1,54,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/inventory-service/src/main/java/com/fawnix/inventory/SecurityConfig.java,java,53,4,62,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/notifications-service/src/main/java/com/hirepath/notifications/controller/InternalNotificationController.java,java,39,1,38,1,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/PreferenceItemRequest.java,java,50,1,49,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/notifications-service/src/main/java/com/hirepath/notifications/security/config/SecurityConfig.java,java,54,1,53,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/org-service/src/main/java/com/hirepath/org/domain/BusinessUnit.java,java,56,1,55,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/org-service/src/main/java/com/hirepath/org/domain/SetupConfig.java,java,55,1,54,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/org-service/src/main/java/com/hirepath/org/dto/SetupEmployeeRequest.java,java,54,1,53,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/org-service/src/main/java/com/hirepath/org/security/config/SecurityConfig.java,java,54,1,53,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/procurement-service/src/main/java/com/fawnix/procurement/SecurityConfig.java,java,48,1,47,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/InvoiceController.java,java,53,1,52,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/PaymentController.java,java,53,1,52,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/PurchaseOrderController.java,java,52,3,53,0,0,,Chaitanya2872,87,2,authored,0.5
backend/services/project-service/src/main/java/com/fawnix/project/SecurityConfig.java,java,48,1,47,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/project-service/src/main/resources/db/migration/V2__expand_project_fields.sql,sql,8,1,7,6,0,,Chaitanya2872,100,1,authored,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/config/StorageProperties.java,java,53,1,52,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/InterviewMode.java,java,32,1,31,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/PortalPlatform.java,java,33,1,32,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/PostingPlatformStatus.java,java,33,1,32,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/UserRole.java,java,33,1,32,3,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/ApprovalStatusUpdateRequest.java,java,54,1,53,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/DecisionCreateRequest.java,java,50,1,49,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/InterviewUpdateRequest.java,java,55,1,54,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/security/config/SecurityConfig.java,java,55,1,54,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.5
backend/services/sales-service/src/main/java/com/fawnix/sales/SecurityConfig.java,java,48,2,53,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/sales-service/src/main/java/com/fawnix/sales/deliveries/controller/SalesDeliveryController.java,java,53,1,52,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/sales-service/src/main/java/com/fawnix/sales/deliveries/dto/SalesDeliveryDtos.java,java,54,1,53,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/sales-service/src/main/java/com/fawnix/sales/invoices/controller/SalesInvoiceController.java,java,53,1,52,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/entity/SalesOrderAuditLogEntity.java,java,50,1,49,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/sales-service/src/main/java/com/fawnix/sales/payments/dto/SalesPaymentDtos.java,java,51,1,50,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/controller/SalesReturnController.java,java,53,1,52,0,0,,Chaitanya2872,100,1,authored,0.5
backend/services/task-service/src/main/java/com/hirepath/task/SecurityConfig.java,java,48,1,47,0,0,,Chaitanya2872,100,1,copied:hirepath,0.5
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskActivityLogEntity.java,java,56,1,55,0,0,,Chaitanya2872,100,1,copied:hirepath,0.5
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskCommentEntity.java,java,48,1,47,0,0,,Chaitanya2872,100,1,copied:hirepath,0.5
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskDependencyEntity.java,java,56,2,55,0,0,,Chaitanya2872,100,1,copied:hirepath,0.5
backend/src/main/java/com/fawnix/verse/auth/entity/RoleEntity.java,java,56,1,55,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.5
src/modules/crm/accounts/hooks.ts,ts,54,1,53,0,0,,Chaitanya2872,100,1,authored,0.5
src/modules/crm/contacts/hooks.ts,ts,54,1,53,0,0,,Chaitanya2872,100,1,authored,0.5
src/modules/crm/opportunities/types.ts,ts,47,2,46,0,0,,Chaitanya2872,100,1,authored,0.5
src/modules/org/setup/SetupPoliciesPage.tsx,tsx,43,1,42,1,0,,Ravi-Shankar-ACS,100,1,authored,0.5
src/modules/purchases/shared.tsx,tsx,55,1,54,0,0,,Chaitanya2872,100,1,authored,0.5
src/modules/visitor management/components/common/Alert.tsx,tsx,31,1,30,3,0,,Vaishnavi Nerella,100,1,copied:vms,0.5
src/modules/visitor management/components/common/Input.tsx,tsx,32,1,31,2,0,,Vaishnavi Nerella,100,1,copied:vms,0.5
src/modules/visitor management/layouts/MainLayout.tsx,tsx,46,1,46,1,0,,Vaishnavi Nerella,100,1,copied:vms,0.5
src/modules/visitor management/services/validationService.ts,ts,24,1,23,3,0,,Vaishnavi Nerella,100,1,copied:vms,0.5
backend/platform/api-gateway/src/main/java/com/fawnix/gateway/config/GatewayCorsConfig.java,java,42,1,41,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/analytics-service/src/main/java/com/hirepath/analytics/security/handler/RestAccessDeniedHandler.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/analytics-service/src/main/java/com/hirepath/analytics/security/handler/RestAuthenticationEntryPoint.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/analytics-service/src/main/java/com/hirepath/analytics/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/approval-service/src/main/java/com/hirepath/approval/security/handler/RestAccessDeniedHandler.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/approval-service/src/main/java/com/hirepath/approval/security/handler/RestAuthenticationEntryPoint.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/approval-service/src/main/java/com/hirepath/approval/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/approval-service/src/main/resources/db/migration/V1__create_approval_schema.sql,sql,20,1,19,3,0,,Ravi-Shankar-ACS,100,1,authored,0.4
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/specification/AccountSpecifications.java,java,22,1,21,2,0,,Chaitanya2872,100,1,authored,0.4
backend/services/crm-service/src/main/java/com/fawnix/crm/deals/mapper/DealMapper.java,java,39,1,38,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/crm-service/src/main/java/com/fawnix/crm/reports/controller/ReportsController.java,java,41,1,40,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/crm-service/src/main/java/com/fawnix/crm/security/handler/RestAccessDeniedHandler.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/crm-service/src/main/java/com/fawnix/crm/security/handler/RestAuthenticationEntryPoint.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/crm-service/src/main/resources/db/migration/V11__create_lead_schedules.sql,sql,22,1,21,3,0,,Chaitanya2872,100,1,authored,0.4
backend/services/crm-service/src/main/resources/db/migration/V13__extend_whatsapp_integration_settings.sql,sql,6,1,5,4,0,,Chaitanya2872,100,1,authored,0.4
backend/services/crm-service/src/main/resources/db/migration/V14__create_accounts_contacts_deals.sql,sql,46,1,45,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/forms-service/src/main/java/com/hirepath/forms/dto/TemplateCreateRequest.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormRepository.java,java,39,1,38,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/forms-service/src/main/java/com/hirepath/forms/security/handler/RestAccessDeniedHandler.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
