path,loc,dup_lines,dup_pct,owner
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/controller/AccountController.java,70,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/dto/AccountDtos.java,50,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/mapper/AccountMapper.java,22,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/repository/AccountRepository.java,9,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/service/AccountService.java,111,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/specification/AccountSpecifications.java,21,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/activities/entity/LeadActivityType.java,22,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/activities/repository/LeadActivityRepository.java,11,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/common/exception/BadRequestException.java,8,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/common/exception/ForbiddenOperationException.java,8,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/common/exception/ResourceNotFoundException.java,8,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/common/response/ApiErrorResponse.java,14,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contact/config/ContactRecordingProperties.java,26,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contact/config/SpeechToTextProperties.java,80,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contact/service/ContactRecordingStorageService.java,49,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contact/service/LeadContactRecordingService.java,143,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contact/service/SpeechToTextClient.java,239,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/controller/ContactController.java,68,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/dto/ContactDtos.java,60,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/mapper/ContactMapper.java,29,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/repository/ContactRepository.java,9,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/service/ContactService.java,135,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/specification/ContactSpecifications.java,32,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/deals/controller/DealController.java,76,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/deals/dto/DealDtos.java,83,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/deals/mapper/DealMapper.java,38,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/deals/repository/DealRepository.java,9,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/deals/service/DealService.java,189,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/deals/specification/DealSpecifications.java,33,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaIntegrationSettingsController.java,100,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaIntegrationSettingsRepository.java,6,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaIntegrationSettingsService.java,82,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaLeadClient.java,224,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaLeadIngestionEntity.java,112,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaLeadIngestionRepository.java,7,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaLeadProperties.java,17,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/LeadWhatsappQuestionnaireRepository.java,11,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappClient.java,157,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappIntegrationSettingsRepository.java,6,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/controller/LeadScheduleController.java,54,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadPriority.java,7,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadScheduleCallType.java,7,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadScheduleMode.java,8,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadScheduleStatus.java,8,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadScheduleType.java,9,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadSource.java,11,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadStatus.java,13,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/repository/LeadRepository.java,57,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/repository/LeadScheduleRepository.java,28,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/repository/LeadStatusHistoryRepository.java,20,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/repository/LeadTagRepository.java,13,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/scheduler/LeadFollowUpReminderScheduler.java,75,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/service/IdentityUserClient.java,108,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/service/LeadImportService.java,436,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/service/LeadNotificationStreamService.java,57,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/service/LeadScheduleService.java,365,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/service/LeadStatusHistoryService.java,62,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/remarks/repository/LeadRemarkRepository.java,11,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/remarks/repository/LeadRemarkVersionRepository.java,11,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/reports/controller/ReportsController.java,40,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/reports/dto/ReportDtos.java,90,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/reports/service/ReportsService.java,383,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/security/service/LeadSecurityService.java,52,0,0,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/storage/service/ObjectStorageService.java,130,0,0,Chaitanya2872
backend/services/forms-service/src/main/java/com/hirepath/forms/FormsServiceApplication.java,16,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/client/NotificationsClient.java,14,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/controller/InternalFormSubmissionsController.java,40,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFieldType.java,15,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFormFavorite.java,56,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFormStatus.java,7,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFormSubmissionResponse.java,91,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/FormLinkStatus.java,7,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormCollectionRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormFavoriteRepository.java,14,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormFieldRepository.java,13,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormLinkRepository.java,14,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormRepository.java,38,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormSubmissionRepository.java,20,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormSubmissionResponseRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormTemplateRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormVersionRepository.java,12,0,0,Ravi-Shankar-ACS
backend/services/hrms-service/src/main/java/com/fawnix/hrms/HrmsServiceApplication.java,12,0,0,Chaitanya2872
backend/services/hrms-service/src/main/java/com/fawnix/hrms/SecurityConfig.java,25,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/IdentityServiceApplication.java,16,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/access/controller/AccessRequestController.java,95,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/access/dto/AccessRequestDtos.java,71,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/access/entity/AccessRequestEntity.java,147,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/access/entity/AccessRequestStatus.java,8,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/access/repository/AccessRequestRepository.java,14,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/access/service/AccessRequestService.java,296,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/FawnixOtpAuthController.java,62,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/InternalAdminAuthController.java,53,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/PermissionController.java,55,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/RoleController.java,73,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/dto/FawnixOtpDtos.java,76,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/dto/RoleDtos.java,49,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/repository/PermissionRepository.java,49,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/repository/RefreshTokenRepository.java,16,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/repository/RoleRepository.java,21,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/service/FawnixOtpClient.java,108,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/service/PermissionService.java,180,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/service/RoleService.java,181,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/common/config/DataSeeder.java,74,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/common/exception/BadRequestException.java,8,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/common/exception/ForbiddenOperationException.java,8,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/common/exception/ResourceNotFoundException.java,8,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/common/response/ApiErrorResponse.java,14,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/security/service/AppUserDetails.java,85,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/security/service/AuthorizationService.java,20,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/users/controller/InternalUserController.java,81,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/users/dto/AssigneeResponse.java,9,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/users/dto/InternalUserResponse.java,13,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/users/dto/UserDtos.java,95,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/users/dto/UserSummaryResponse.java,12,0,0,Ravi-Shankar-ACS
backend/services/identity-service/src/main/java/com/fawnix/identity/users/mapper/UserMapper.java,53,0,0,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/users/repository/UserRepository.java,30,0,0,Chaitanya2872
backend/services/integration-service/src/main/java/com/hirepath/integration/IntegrationServiceApplication.java,18,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/controller/CalendarConnectionController.java,56,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/controller/CalendarEventController.java,54,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/controller/CalendarOAuthController.java,62,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/controller/InternalPostingController.java,69,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/controller/PortalCredentialController.java,71,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/domain/CalendarOAuthState.java,64,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/domain/CalendarProvider.java,29,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/CalendarAuthorizationResponse.java,23,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/CalendarAuthorizeRequest.java,17,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/CalendarConnectionResponse.java,55,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/repository/CalendarConnectionRepository.java,16,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/repository/CalendarOAuthStateRepository.java,8,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/repository/PortalCredentialRepository.java,15,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/service/CalendarEventService.java,300,0,0,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/service/CalendarHttpClient.java,123,0,0,Ravi-Shankar-ACS
backend/services/inventory-service/src/main/java/com/fawnix/inventory/InventoryServiceApplication.java,17,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/common/exception/BadRequestException.java,8,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/common/exception/ForbiddenOperationException.java,8,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/common/exception/ResourceNotFoundException.java,8,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/common/response/ApiErrorResponse.java,14,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/controller/ProductController.java,70,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/dto/InventoryOverviewDtos.java,62,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/entity/ProductStatus.java,7,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/repository/ProductRepository.java,13,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/specification/ProductSpecifications.java,44,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/reservations/controller/InternalInventoryReservationController.java,41,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/reservations/service/InventoryReservationService.java,122,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/controller/StockTransactionController.java,58,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/dto/TransactionDtos.java,74,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/entity/TransactionType.java,9,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/repository/StockTransactionRepository.java,12,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/transactions/service/StockTransactionService.java,211,0,0,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/warehouses/controller/WarehouseController.java,64,0,0,Vaishnavi Nerella
backend/services/inventory-service/src/main/java/com/fawnix/inventory/warehouses/dto/WarehouseDtos.java,90,0,0,Vaishnavi Nerella
backend/services/inventory-service/src/main/java/com/fawnix/inventory/warehouses/repository/WarehouseRepository.java,10,0,0,Vaishnavi Nerella
backend/services/inventory-service/src/main/java/com/fawnix/inventory/warehouses/specification/WarehouseSpecifications.java,37,0,0,Vaishnavi Nerella
backend/services/notifications-service/src/main/java/com/hirepath/notifications/NotificationsServiceApplication.java,19,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/config/NotificationProperties.java,122,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/config/RedisStreamConfig.java,72,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/controller/InternalNotificationController.java,38,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/controller/NotificationController.java,207,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationAttemptStatus.java,6,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationChannel.java,7,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationDeadLetter.java,74,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationOutboxStatus.java,9,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationPriority.java,7,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationRecipientStatus.java,8,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/PreferencesRequest.java,15,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/SendNotificationBatchRequest.java,15,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationAttemptRepository.java,10,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationDeadLetterRepository.java,10,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationOutboxRepository.java,20,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationPreferenceRepository.java,13,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationRecipientRepository.java,13,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationRepository.java,12,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationSubscriptionRepository.java,13,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationTemplateRepository.java,17,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/DeliveryResult.java,27,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/EmailNotificationSender.java,72,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/InAppNotificationSender.java,21,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/NotificationChannelSender.java,10,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/NotificationService.java,528,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/NotificationSseHub.java,57,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/OutboxProcessor.java,165,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/OutboxStreamListener.java,34,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/RenderedTemplate.java,25,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/SendResult.java,28,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/TemplateRenderer.java,49,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/TemplateResolver.java,87,0,0,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/WebPushNotificationSender.java,47,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/OrgServiceApplication.java,16,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/client/ApprovalClient.java,13,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/client/IdentityClient.java,13,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/client/dto/ApprovalFlowSummaryResponse.java,26,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/client/dto/UserSummaryResponse.java,28,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/config/InternalServiceConfig.java,17,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/config/SeedDataConfig.java,192,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/controller/DepartmentController.java,45,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/controller/OrgAdminController.java,222,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/controller/SetupController.java,204,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/PolicyStatus.java,6,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/VacancyStatus.java,6,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateDepartmentRequest.java,26,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateDesignationRequest.java,17,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateLocationRequest.java,17,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateOrgUnitRequest.java,17,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/UpdateManagerRequest.java,17,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/UpdateRoleMappingRequest.java,17,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/UpdateVacancyRequest.java,17,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/BusinessUnitRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/CompanyProfileRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/DepartmentRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/DesignationRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/LocationRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/OrgNodeRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/OrgUnitRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/PolicyRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/RoleMappingRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/SetupConfigRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/SetupEmployeeRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/TeamRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/repository/VacancyRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/procurement-service/src/main/java/com/fawnix/procurement/ProcurementServiceApplication.java,17,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/client/InventoryClient.java,14,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/common/exception/BadRequestException.java,8,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/common/exception/ForbiddenOperationException.java,8,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/common/exception/ResourceNotFoundException.java,8,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/common/response/ApiErrorResponse.java,14,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/GoodsReceiptController.java,43,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/InvoiceController.java,52,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/PaymentController.java,52,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/PurchaseOrderController.java,51,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/PurchaseRequisitionController.java,145,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/VendorController.java,104,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/ApprovalAction.java,7,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/ApprovalWorkflow.java,56,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/BudgetContextType.java,6,0,0,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/GoodsReceipt.java,97,0,0,Chaitanya2872
